Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Segment,Ship Date,Ship Mode,Ship Status,State,Sub-Category,2013 sales,Days to Ship Actual,Days to Ship Scheduled,Discount,Número de registros,Profit,Profit per Customer,Profit per Order,Profit Ratio,Quantity,Row ID,Sales,Sales estimate,Sales Forecast,Sales per Customer,Units estimate
Furniture,New York City,United States,BN-11515,Bradley Nguyen,5/20/2015,CA-2013-169943,10011,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,East,Consumer,5/25/2015,Standard Class,Shipped Early,New York,Furnishings,,5,6,0.00%,1,$15 ,$15.09 ,$15.09 ,42.00%,4,1719,$36 ,$0.1K,$54 ,$35.92 ,6
Furniture,Arlington,United States,LE-16810,Laurel Elliston,5/20/2015,CA-2013-157245,22204,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,South,Consumer,5/25/2015,Standard Class,Shipped Early,Virginia,Chairs,,5,6,0.00%,1,$180 ,$179.75 ,$179.75 ,28.00%,2,770,$642 ,$1.0K,$961 ,$641.96 ,3
Office Supplies,New York City,United States,BN-11515,Bradley Nguyen,5/20/2015,CA-2013-169943,10011,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,East,Consumer,5/25/2015,Standard Class,Shipped Early,New York,Appliances,,5,6,0.00%,1,$70 ,$70.44 ,$70.44 ,29.00%,5,1717,$243 ,$0.4K,$364 ,$242.90 ,7
Office Supplies,New York City,United States,BN-11515,Bradley Nguyen,5/20/2015,CA-2013-169943,10011,OFF-BI-10002824,Recycled Easel Ring Binders,East,Consumer,5/25/2015,Standard Class,Shipped Early,New York,Binders,,5,6,20.00%,1,$15 ,$14.92 ,$14.92 ,31.30%,4,1721,$48 ,$0.1K,$72 ,$47.74 ,6
Office Supplies,New York City,United States,BN-11515,Bradley Nguyen,5/20/2015,CA-2013-169943,10011,OFF-ST-10004123,Safco Industrial Wire Shelving System,East,Consumer,5/25/2015,Standard Class,Shipped Early,New York,Storage,,5,6,0.00%,1,$0 ,$0.00 ,$0.00 ,0.00%,5,1718,$455 ,$0.7K,$681 ,$454.90 ,7
Office Supplies,San Francisco,United States,BT-11395,Bill Tyler,5/20/2015,CA-2013-126935,94109,OFF-BI-10004817,GBC Personal VeloBind Strips,West,Corporate,5/25/2015,Standard Class,Shipped Early,California,Binders,,5,6,20.00%,1,$3 ,$3.35 ,$3.35 ,35.00%,1,2499,$10 ,$0.0K,$14 ,$9.58 ,1
Technology,Asheville,United States,JK-15730,Joe Kamberova,5/21/2015,CA-2013-105256,28806,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,South,Consumer,5/21/2015,Same Day,Shipped On Time,North Carolina,Phones,,0,0,20.00%,1,$85 ,$85.25 ,$85.25 ,6.30%,5,793,"$1,364 ",$2.0K,"$2,043 ","$1,363.96 ",7
Office Supplies,Colorado Springs,United States,EH-14125,Eugene Hildebrand,5/21/2015,CA-2013-146010,80906,OFF-BI-10003638,GBC Durable Plastic Covers,West,Home Office,5/24/2015,First Class,Shipped Late,Colorado,Binders,,3,1,70.00%,1,($33),($32.51),($32.51),-80.00%,7,3968,$41 ,$0.1K,$61 ,$40.64 ,10
Office Supplies,Port Saint Lucie,United States,DB-13210,Dean Braden,5/21/2015,CA-2013-108567,34952,OFF-BI-10004140,Avery Non-Stick Binders,South,Consumer,5/25/2015,Standard Class,Shipped Early,Florida,Binders,,4,6,70.00%,1,($2),($2.25),($2.25),-83.30%,2,3688,$3 ,$0.0K,$4 ,$2.69 ,3
Furniture,Vallejo,United States,RB-19465,Rick Bensley,5/21/2015,CA-2013-115917,94591,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,West,Home Office,5/26/2015,Standard Class,Shipped Early,California,Furnishings,,5,6,0.00%,1,$273 ,$272.79 ,$272.79 ,26.00%,5,639,"$1,049 ",$1.6K,"$1,571 ","$1,049.20 ",7
Office Supplies,Vallejo,United States,RB-19465,Rick Bensley,5/21/2015,CA-2013-115917,94591,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,West,Home Office,5/26/2015,Standard Class,Shipped Early,California,Binders,,5,6,20.00%,1,$5 ,$5.01 ,$5.01 ,32.50%,4,640,$15 ,$0.0K,$23 ,$15.42 ,6
Office Supplies,Warwick,United States,CP-12340,Christine Phan,5/22/2015,CA-2013-127642,2886,OFF-PA-10000565,Easy-staple paper,East,Corporate,5/24/2015,First Class,Shipped Late,Rhode Island,Paper,,2,1,0.00%,1,$55 ,$54.86 ,$54.86 ,49.00%,2,4361,$112 ,$0.2K,$168 ,$111.96 ,3
Technology,Los Angeles,United States,LH-17155,Logan Haushalter,5/22/2015,US-2013-139486,90032,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,West,Consumer,5/24/2015,First Class,Shipped Late,California,Accessories,,2,1,0.00%,1,$27 ,$27.17 ,$27.17 ,41.00%,2,525,$66 ,$0.1K,$99 ,$66.26 ,3
Technology,Los Angeles,United States,LH-17155,Logan Haushalter,5/22/2015,US-2013-139486,90032,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,West,Consumer,5/24/2015,First Class,Shipped Late,California,Phones,,2,1,20.00%,1,($12),($12.41),($12.41),-22.50%,3,524,$55 ,$0.1K,$83 ,$55.18 ,4
Office Supplies,Dallas,United States,AS-10285,Alejandro Savely,5/22/2015,CA-2013-114209,75081,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Central,Corporate,5/27/2015,Standard Class,Shipped Early,Texas,Binders,,5,6,80.00%,1,($3),($3.24),($3.24),-165.00%,2,7068,$2 ,$0.0K,$3 ,$1.96 ,3
Office Supplies,Dallas,United States,AS-10285,Alejandro Savely,5/22/2015,CA-2013-114209,75081,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Central,Corporate,5/27/2015,Standard Class,Shipped Early,Texas,Paper,,5,6,20.00%,1,$31 ,$31.00 ,$31.00 ,37.50%,9,7069,$83 ,$0.1K,$124 ,$82.66 ,13
Office Supplies,Chicago,United States,SH-19975,Sally Hughsby,5/22/2015,CA-2013-125920,60610,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Central,Corporate,5/29/2015,Standard Class,Shipped Late,Illinois,Binders,,7,6,80.00%,1,($6),($5.89),($5.89),-155.00%,3,9796,$4 ,$0.0K,$6 ,$3.80 ,4
Technology,Sparks,United States,LC-16930,Linda Cazamias,5/22/2015,CA-2013-107202,89431,TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,West,Corporate,5/29/2015,Standard Class,Shipped Late,Nevada,Machines,,7,6,20.00%,1,$180 ,$179.73 ,$179.73 ,7.50%,10,2419,"$2,396 ",$3.6K,"$3,589 ","$2,396.40 ",15
Office Supplies,Athens,United States,JF-15490,Jeremy Farry,5/23/2015,CA-2013-159653,30605,OFF-LA-10004345,Avery 493,South,Consumer,5/23/2015,Same Day,Shipped On Time,Georgia,Labels,,0,0,0.00%,1,$7 ,$7.22 ,$7.22 ,49.00%,3,4724,$15 ,$0.0K,$22 ,$14.73 ,4
Furniture,Passaic,United States,AF-10870,Art Ferguson,5/23/2015,CA-2013-146934,7055,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,East,Consumer,5/28/2015,Standard Class,Shipped Early,New Jersey,Tables,,5,6,30.00%,1,($20),($19.92),($19.92),-11.40%,2,2442,$174 ,$0.3K,$261 ,$174.29 ,3
Office Supplies,Passaic,United States,AF-10870,Art Ferguson,5/23/2015,CA-2013-146934,7055,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,East,Consumer,5/28/2015,Standard Class,Shipped Early,New Jersey,Appliances,,5,6,0.00%,1,$172 ,$172.34 ,$172.34 ,26.00%,4,2443,$663 ,$1.0K,$993 ,$662.84 ,6
Office Supplies,Passaic,United States,AF-10870,Art Ferguson,5/23/2015,CA-2013-146934,7055,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,East,Consumer,5/28/2015,Standard Class,Shipped Early,New Jersey,Envelopes,,5,6,0.00%,1,$13 ,$12.90 ,$12.90 ,48.00%,6,2445,$27 ,$0.0K,$40 ,$26.88 ,9
Technology,Passaic,United States,AF-10870,Art Ferguson,5/23/2015,CA-2013-146934,7055,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,East,Consumer,5/28/2015,Standard Class,Shipped Early,New Jersey,Accessories,,5,6,0.00%,1,$30 ,$30.43 ,$30.43 ,32.00%,5,2444,$95 ,$0.1K,$142 ,$95.10 ,7
Technology,Passaic,United States,AF-10870,Art Ferguson,5/23/2015,CA-2013-146934,7055,TEC-PH-10004614,AT&T 841000 Phone,East,Consumer,5/28/2015,Standard Class,Shipped Early,New Jersey,Phones,,5,6,0.00%,1,$86 ,$86.25 ,$86.25 ,25.00%,5,2441,$345 ,$0.5K,$517 ,$345.00 ,7
Technology,Passaic,United States,AF-10870,Art Ferguson,5/23/2015,CA-2013-146934,7055,TEC-PH-10001336,Digium D40 VoIP phone,East,Consumer,5/28/2015,Standard Class,Shipped Early,New Jersey,Phones,,5,6,0.00%,1,$75 ,$74.81 ,$74.81 ,29.00%,2,2446,$258 ,$0.4K,$386 ,$257.98 ,3
Technology,Los Angeles,United States,JE-15610,Jim Epp,5/23/2015,CA-2013-154081,90049,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,West,Corporate,5/30/2015,Standard Class,Shipped Late,California,Phones,,7,6,20.00%,1,$22 ,$22.24 ,$22.24 ,10.00%,2,8456,$222 ,$0.3K,$333 ,$222.38 ,3
Furniture,San Francisco,United States,LD-17005,Lisa DeCherney,5/24/2015,CA-2013-142762,94109,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",West,Consumer,5/28/2015,Standard Class,Shipped Early,California,Furnishings,,4,6,0.00%,1,$16 ,$16.30 ,$16.30 ,44.00%,3,1330,$37 ,$0.1K,$55 ,$37.05 ,4
Office Supplies,Philadelphia,United States,CC-12370,Christopher Conant,5/24/2015,CA-2013-143714,19120,OFF-BI-10004308,Avery Legal 4-Ring Binder,East,Consumer,5/28/2015,Standard Class,Shipped Early,Pennsylvania,Binders,,4,6,70.00%,1,($4),($4.20),($4.20),-66.70%,1,6427,$6 ,$0.0K,$9 ,$6.29 ,1
Office Supplies,Philadelphia,United States,CC-12370,Christopher Conant,5/24/2015,CA-2013-143714,19120,OFF-PA-10000029,Xerox 224,East,Consumer,5/28/2015,Standard Class,Shipped Early,Pennsylvania,Paper,,4,6,20.00%,1,$4 ,$3.63 ,$3.63 ,35.00%,2,6428,$10 ,$0.0K,$16 ,$10.37 ,3
Office Supplies,Florence,United States,AP-10720,Anne Pryor,5/24/2015,CA-2013-154403,35630,OFF-PA-10001526,Xerox 1949,South,Home Office,5/28/2015,Standard Class,Shipped Early,Alabama,Paper,,4,6,0.00%,1,$2 ,$2.44 ,$2.44 ,49.00%,1,1578,$5 ,$0.0K,$7 ,$4.98 ,1
Technology,Philadelphia,United States,CC-12370,Christopher Conant,5/24/2015,CA-2013-143714,19120,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,East,Consumer,5/28/2015,Standard Class,Shipped Early,Pennsylvania,Copiers,,4,6,40.00%,1,"$1,120 ","$1,120.00 ","$1,120.00 ",13.30%,4,6426,"$8,400 ",$12.6K,"$12,580 ","$8,399.98 ",6
Technology,Philadelphia,United States,CC-12370,Christopher Conant,5/24/2015,CA-2013-143714,19120,TEC-PH-10004080,Avaya 5410 Digital phone,East,Consumer,5/28/2015,Standard Class,Shipped Early,Pennsylvania,Phones,,4,6,40.00%,1,($24),($24.48),($24.48),-20.00%,3,6429,$122 ,$0.2K,$183 ,$122.38 ,4
Technology,Chicago,United States,KL-16645,Ken Lonsdale,5/24/2015,CA-2013-133725,60623,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Central,Consumer,5/29/2015,Standard Class,Shipped Early,Illinois,Phones,,5,6,20.00%,1,$148 ,$148.49 ,$148.49 ,7.50%,9,1445,"$1,980 ",$3.0K,"$2,965 ","$1,979.93 ",13
Office Supplies,Newport News,United States,EH-14125,Eugene Hildebrand,5/25/2015,CA-2013-136126,23602,OFF-PA-10004327,Xerox 1911,South,Home Office,5/25/2015,Same Day,Shipped On Time,Virginia,Paper,,0,0,0.00%,1,$92 ,$91.97 ,$91.97 ,48.00%,4,5003,$192 ,$0.3K,$287 ,$191.60 ,6
Office Supplies,Newport News,United States,EH-14125,Eugene Hildebrand,5/25/2015,CA-2013-136126,23602,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",South,Home Office,5/25/2015,Same Day,Shipped On Time,Virginia,Supplies,,0,0,0.00%,1,$20 ,$20.15 ,$20.15 ,29.00%,5,5002,$70 ,$0.1K,$104 ,$69.50 ,7
Office Supplies,Philadelphia,United States,DP-13390,Dennis Pardue,5/25/2015,CA-2013-138583,19120,OFF-AR-10001860,BIC Liqua Brite Liner,East,Home Office,5/29/2015,Standard Class,Shipped Early,Pennsylvania,Art,,4,6,20.00%,1,$3 ,$3.33 ,$3.33 ,20.00%,3,8482,$17 ,$0.0K,$25 ,$16.66 ,4
Furniture,Columbus,United States,JB-16045,Julia Barnett,5/26/2015,CA-2013-139269,31907,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,South,Home Office,5/31/2015,Standard Class,Shipped Early,Georgia,Furnishings,,5,6,0.00%,1,$6 ,$6.24 ,$6.24 ,25.00%,4,2986,$25 ,$0.0K,$37 ,$24.96 ,6
Office Supplies,Columbus,United States,JB-16045,Julia Barnett,5/26/2015,CA-2013-139269,31907,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",South,Home Office,5/31/2015,Standard Class,Shipped Early,Georgia,Paper,,5,6,0.00%,1,$9 ,$9.29 ,$9.29 ,48.00%,2,2987,$19 ,$0.0K,$29 ,$19.36 ,3
Office Supplies,Columbus,United States,JB-16045,Julia Barnett,5/26/2015,CA-2013-139269,31907,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",South,Home Office,5/31/2015,Standard Class,Shipped Early,Georgia,Storage,,5,6,0.00%,1,$152 ,$152.12 ,$152.12 ,12.00%,9,2988,"$1,268 ",$1.9K,"$1,898 ","$1,267.65 ",13
Furniture,Fort Worth,United States,MS-17710,Maurice Satty,5/27/2015,CA-2013-119186,76106,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Central,Consumer,5/27/2015,Same Day,Shipped On Time,Texas,Chairs,,0,0,30.00%,1,($89),($88.78),($88.78),-22.90%,5,1275,$388 ,$0.6K,$582 ,$388.43 ,7
Office Supplies,Fort Worth,United States,MS-17710,Maurice Satty,5/27/2015,CA-2013-119186,76106,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Central,Consumer,5/27/2015,Same Day,Shipped On Time,Texas,Paper,,0,0,20.00%,1,$5 ,$5.20 ,$5.20 ,36.30%,3,1276,$14 ,$0.0K,$21 ,$14.35 ,4
Office Supplies,Fort Worth,United States,MS-17710,Maurice Satty,5/27/2015,CA-2013-119186,76106,OFF-PA-10004621,Xerox 212,Central,Consumer,5/27/2015,Same Day,Shipped On Time,Texas,Paper,,0,0,20.00%,1,$4 ,$3.63 ,$3.63 ,35.00%,2,1274,$10 ,$0.0K,$16 ,$10.37 ,3
Technology,Fort Worth,United States,MS-17710,Maurice Satty,5/27/2015,CA-2013-119186,76106,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Central,Consumer,5/27/2015,Same Day,Shipped On Time,Texas,Accessories,,0,0,20.00%,1,($7),($7.20),($7.20),-11.30%,1,1277,$64 ,$0.1K,$96 ,$63.99 ,1
Office Supplies,Delray Beach,United States,CP-12085,Cathy Prescott,5/27/2015,CA-2013-113236,33445,OFF-ST-10000532,Advantus Rolling Drawer Organizers,South,Corporate,5/30/2015,Second Class,Shipped On Time,Florida,Storage,,3,3,20.00%,1,$14 ,$13.85 ,$13.85 ,7.50%,6,9276,$185 ,$0.3K,$277 ,$184.70 ,9
Technology,Delray Beach,United States,CP-12085,Cathy Prescott,5/27/2015,CA-2013-113236,33445,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,South,Corporate,5/30/2015,Second Class,Shipped On Time,Florida,Accessories,,3,3,20.00%,1,$12 ,$11.98 ,$11.98 ,25.00%,2,9277,$48 ,$0.1K,$72 ,$47.92 ,3
Furniture,Milwaukee,United States,CM-12235,Chris McAfee,5/27/2015,CA-2013-149237,53209,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Central,Consumer,5/31/2015,Standard Class,Shipped Early,Wisconsin,Furnishings,,4,6,0.00%,1,$11 ,$11.31 ,$11.31 ,42.00%,3,9501,$27 ,$0.0K,$40 ,$26.94 ,4
Furniture,Santa Ana,United States,SV-20785,Stewart Visinsky,5/27/2015,CA-2013-148852,92704,FUR-CH-10004860,Global Low Back Tilter Chair,West,Consumer,6/1/2015,Standard Class,Shipped Early,California,Chairs,,5,6,20.00%,1,($85),($84.82),($84.82),-17.50%,6,6608,$485 ,$0.7K,$726 ,$484.70 ,9
Office Supplies,Santa Ana,United States,SV-20785,Stewart Visinsky,5/27/2015,CA-2013-148852,92704,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",West,Consumer,6/1/2015,Standard Class,Shipped Early,California,Fasteners,,5,6,0.00%,1,$0 ,$0.00 ,$0.00 ,0.00%,3,6605,$6 ,$0.0K,$9 ,$5.94 ,4
Office Supplies,Santa Ana,United States,SV-20785,Stewart Visinsky,5/27/2015,CA-2013-148852,92704,OFF-PA-10001293,Xerox 1946,West,Consumer,6/1/2015,Standard Class,Shipped Early,California,Paper,,5,6,0.00%,1,$22 ,$21.77 ,$21.77 ,48.00%,7,6606,$45 ,$0.1K,$68 ,$45.36 ,10
Technology,Santa Ana,United States,SV-20785,Stewart Visinsky,5/27/2015,CA-2013-148852,92704,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,West,Consumer,6/1/2015,Standard Class,Shipped Early,California,Machines,,5,6,20.00%,1,$116 ,$116.24 ,$116.24 ,31.30%,3,6609,$372 ,$0.6K,$557 ,$371.98 ,4
Technology,Santa Ana,United States,SV-20785,Stewart Visinsky,5/27/2015,CA-2013-148852,92704,TEC-PH-10003885,Cisco SPA508G,West,Consumer,6/1/2015,Standard Class,Shipped Early,California,Phones,,5,6,20.00%,1,$24 ,$23.76 ,$23.76 ,11.30%,4,6607,$211 ,$0.3K,$316 ,$211.17 ,6
Furniture,Washington,United States,TB-21280,Toby Braunhardt,5/27/2015,CA-2013-157266,20016,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,East,Consumer,6/2/2015,Standard Class,Shipped On Time,District of Columbia,Furnishings,,6,6,0.00%,1,$17 ,$17.38 ,$17.38 ,42.00%,3,1642,$41 ,$0.1K,$62 ,$41.37 ,4
Office Supplies,Washington,United States,TB-21280,Toby Braunhardt,5/27/2015,CA-2013-157266,20016,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,East,Consumer,6/2/2015,Standard Class,Shipped On Time,District of Columbia,Binders,,6,6,0.00%,1,$4 ,$4.43 ,$4.43 ,46.00%,2,1640,$10 ,$0.0K,$14 ,$9.64 ,3
Office Supplies,Washington,United States,TB-21280,Toby Braunhardt,5/27/2015,CA-2013-157266,20016,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",East,Consumer,6/2/2015,Standard Class,Shipped On Time,District of Columbia,Paper,,6,6,0.00%,1,$6 ,$5.84 ,$5.84 ,46.00%,2,1641,$13 ,$0.0K,$19 ,$12.70 ,3
Office Supplies,Washington,United States,TB-21280,Toby Braunhardt,5/27/2015,CA-2013-157266,20016,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),East,Consumer,6/2/2015,Standard Class,Shipped On Time,District of Columbia,Paper,,6,6,0.00%,1,$9 ,$9.33 ,$9.33 ,48.00%,3,1639,$19 ,$0.0K,$29 ,$19.44 ,4
Office Supplies,Philadelphia,United States,TH-21235,Tiffany House,5/27/2015,CA-2013-132409,19134,OFF-AP-10002082,Holmes HEPA Air Purifier,East,Corporate,6/2/2015,Standard Class,Shipped On Time,Pennsylvania,Appliances,,6,6,20.00%,1,$7 ,$6.53 ,$6.53 ,18.80%,2,3215,$35 ,$0.1K,$52 ,$34.85 ,3
Office Supplies,Philadelphia,United States,TH-21235,Tiffany House,5/27/2015,CA-2013-132409,19134,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",East,Corporate,6/2/2015,Standard Class,Shipped On Time,Pennsylvania,Art,,6,6,20.00%,1,$0 ,$0.17 ,$0.17 ,11.30%,1,3214,$2 ,$0.0K,$2 ,$1.50 ,1
Furniture,Detroit,United States,LA-16780,Laura Armstrong,5/28/2015,CA-2013-122903,48205,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Central,Corporate,5/30/2015,Second Class,Shipped Early,Michigan,Chairs,,2,3,0.00%,1,$701 ,$700.98 ,$700.98 ,20.00%,5,5171,"$3,505 ",$5.2K,"$5,249 ","$3,504.90 ",7
Office Supplies,Detroit,United States,LA-16780,Laura Armstrong,5/28/2015,CA-2013-122903,48205,OFF-PA-10001790,Xerox 1910,Central,Corporate,5/30/2015,Second Class,Shipped Early,Michigan,Paper,,2,3,0.00%,1,$69 ,$69.18 ,$69.18 ,48.00%,3,5172,$144 ,$0.2K,$216 ,$144.12 ,4
Office Supplies,Detroit,United States,LA-16780,Laura Armstrong,5/28/2015,CA-2013-122903,48205,OFF-PA-10000994,Xerox 1915,Central,Corporate,5/30/2015,Second Class,Shipped Early,Michigan,Paper,,2,3,0.00%,1,$151 ,$150.98 ,$150.98 ,48.00%,3,5173,$315 ,$0.5K,$471 ,$314.55 ,4
Furniture,Chicago,United States,BS-11665,Brian Stugart,5/28/2015,CA-2013-101791,60623,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Central,Consumer,6/1/2015,Standard Class,Shipped Early,Illinois,Furnishings,,4,6,60.00%,1,($33),($33.36),($33.36),-132.50%,3,7605,$25 ,$0.0K,$38 ,$25.18 ,4
Furniture,Chicago,United States,BS-11665,Brian Stugart,5/28/2015,CA-2013-101791,60623,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Central,Consumer,6/1/2015,Standard Class,Shipped Early,Illinois,Furnishings,,4,6,60.00%,1,($2),($1.68),($1.68),-30.00%,2,7606,$6 ,$0.0K,$8 ,$5.58 ,3
Office Supplies,Chicago,United States,BS-11665,Brian Stugart,5/28/2015,CA-2013-101791,60623,OFF-ST-10001496,Standard Rollaway File with Lock,Central,Consumer,6/1/2015,Standard Class,Shipped Early,Illinois,Storage,,4,6,20.00%,1,$97 ,$97.30 ,$97.30 ,7.50%,9,7607,"$1,297 ",$1.9K,"$1,943 ","$1,297.37 ",13
Office Supplies,Los Angeles,United States,LS-17245,Lynn Smith,5/28/2015,CA-2013-136994,90045,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",West,Consumer,6/3/2015,Standard Class,Shipped On Time,California,Paper,,6,6,0.00%,1,$6 ,$6.15 ,$6.15 ,46.00%,2,7869,$13 ,$0.0K,$20 ,$13.38 ,3
Office Supplies,New York City,United States,EH-13765,Edward Hooks,5/29/2015,CA-2013-155565,10035,OFF-SU-10001218,Fiskars Softgrip Scissors,East,Corporate,5/29/2015,Same Day,Shipped On Time,New York,Supplies,,0,0,0.00%,1,$15 ,$15.37 ,$15.37 ,28.00%,5,3532,$55 ,$0.1K,$82 ,$54.90 ,7
Technology,Park Ridge,United States,TN-21040,Tanja Norvell,5/29/2015,CA-2013-121377,60068,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Central,Home Office,6/3/2015,Standard Class,Shipped Early,Illinois,Phones,,5,6,20.00%,1,$25 ,$25.06 ,$25.06 ,8.80%,1,7315,$286 ,$0.4K,$429 ,$286.40 ,1
Furniture,Tallahassee,United States,KC-16675,Kimberly Carter,5/29/2015,CA-2013-138695,32303,FUR-CH-10003833,Novimex Fabric Task Chair,South,Corporate,6/4/2015,Standard Class,Shipped On Time,Florida,Chairs,,6,6,20.00%,1,($24),($24.39),($24.39),-6.30%,8,3169,$390 ,$0.6K,$584 ,$390.27 ,12
Office Supplies,Los Angeles,United States,CL-12565,Clay Ludtke,5/29/2015,CA-2013-134803,90004,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,West,Consumer,6/4/2015,Standard Class,Shipped On Time,California,Appliances,,6,6,0.00%,1,$79 ,$78.67 ,$78.67 ,30.00%,2,3421,$262 ,$0.4K,$393 ,$262.24 ,3
Office Supplies,Los Angeles,United States,CL-12565,Clay Ludtke,5/29/2015,CA-2013-134803,90004,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",West,Consumer,6/4/2015,Standard Class,Shipped On Time,California,Binders,,6,6,20.00%,1,$7 ,$7.38 ,$7.38 ,32.50%,4,3424,$23 ,$0.0K,$34 ,$22.72 ,6
Office Supplies,Los Angeles,United States,CL-12565,Clay Ludtke,5/29/2015,CA-2013-134803,90004,OFF-PA-10003790,Xerox 1991,West,Consumer,6/4/2015,Standard Class,Shipped On Time,California,Paper,,6,6,0.00%,1,$84 ,$84.05 ,$84.05 ,46.00%,8,3422,$183 ,$0.3K,$274 ,$182.72 ,12
Office Supplies,Tallahassee,United States,KC-16675,Kimberly Carter,5/29/2015,CA-2013-138695,32303,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),South,Corporate,6/4/2015,Standard Class,Shipped On Time,Florida,Paper,,6,6,20.00%,1,$19 ,$19.43 ,$19.43 ,31.30%,13,3170,$62 ,$0.1K,$93 ,$62.19 ,19
Technology,Los Angeles,United States,CL-12565,Clay Ludtke,5/29/2015,CA-2013-134803,90004,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,West,Consumer,6/4/2015,Standard Class,Shipped On Time,California,Accessories,,6,6,0.00%,1,$8 ,$7.90 ,$7.90 ,6.00%,7,3423,$132 ,$0.2K,$197 ,$131.60 ,10
Technology,Los Angeles,United States,CL-12565,Clay Ludtke,5/29/2015,CA-2013-134803,90004,TEC-MA-10001972,Okidata C331dn Printer,West,Consumer,6/4/2015,Standard Class,Shipped On Time,California,Machines,,6,6,20.00%,1,$42 ,$41.88 ,$41.88 ,7.50%,2,3425,$558 ,$0.8K,$836 ,$558.40 ,3
Office Supplies,Jackson,United States,VD-21670,Valerie Dominguez,5/29/2015,CA-2013-113747,39212,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",South,Consumer,6/5/2015,Standard Class,Shipped Late,Mississippi,Art,,7,6,0.00%,1,$50 ,$50.19 ,$50.19 ,27.00%,6,853,$186 ,$0.3K,$278 ,$185.88 ,9
Office Supplies,Montgomery,United States,RL-19615,Rob Lucas,5/30/2015,CA-2013-168753,36116,OFF-BI-10002557,Presstex Flexible Ring Binders,South,Consumer,6/2/2015,Second Class,Shipped On Time,Alabama,Binders,,3,3,0.00%,1,$11 ,$11.38 ,$11.38 ,50.00%,5,535,$23 ,$0.0K,$34 ,$22.75 ,7
